compound_id,smiles,fitness,generation,chromosome,parent1_id,parent2_id
10,CCc1cccc(C)c1NC(=O)CCC(=O)N(CC)CC,1.7659506484050391,0,"[-0.69673723  1.0454465  -1.8212082  -2.4128866  -0.11055642  0.748599
  0.9195715  -0.4030094   0.37166774 -0.61719537  0.90016586  1.6321689
 -0.6471999   0.8695713  -1.2108066   1.1869016   1.1098638  -0.7898895
 -0.5573653  -0.9193561   1.9930236  -1.1966832  -0.22578005 -0.9893135
 -0.18848842 -2.0143461  -1.9172766   0.5797127   1.1031647   0.87297326
 -0.624446   -0.8079075  -0.6714257   0.0109646   1.1940836  -1.9682366
  0.19056347  0.76409155 -0.5288952  -1.1692296  -0.22111212 -1.3679247
  2.3868244   1.2581723   1.1530933   0.72721106  1.636803   -1.3660865
 -0.26303068 -0.78769517  0.7699719  -1.2328699   0.12946892  0.34864593
  0.6428393   0.21745056 -1.0463667   0.07376343 -0.22074425  0.3283841
 -0.7370204  -0.13782069  0.6550087  -0.27588037 -0.11519766  0.19406396
  0.00340446  1.1912522  -0.8054011   1.3883128  -0.21387541  0.05450563
  0.164039   -0.43300924  1.2802675  -0.629825   -0.40752625  0.12588903
  0.41242775  0.17482449  0.82418615  0.23313195 -0.03634283 -0.03205191
 -0.16595624 -0.49995267  1.0350035   0.02821568  0.13816828 -0.06078193
 -0.47849855  0.17180857 -0.17135867  0.11642975 -0.17727295 -0.37907916
 -0.47930363  0.59972084 -0.14457461  0.21992867  0.15259984 -0.07224479
  0.01766944 -0.09734017 -0.10699782  1.4435086   0.3001076  -0.1139366
  0.31108728 -0.13756533  0.8847329   0.01610113  0.04965773  0.30218282
  0.15908812  0.09681082  0.06645808  0.57406974 -0.317495   -1.7771521
  0.94308233 -0.12651503  0.06756526  0.18833089 -0.07472676 -0.4151502
 -0.20405659 -0.01465794]",,
11,O=C(Nc1ccc2ccccc2c1)/C(=C/c1ccccc1)NC(=O)c1ccco1,2.793184918873196,0,"[ 1.33559775e+00 -6.24624491e-02  5.32208443e-01  8.76305938e-01
 -1.56589180e-01 -3.10379219e+00  6.64924324e-01 -9.60742474e-01
  1.22050798e+00  3.64630938e-01 -1.10357904e+00  4.87949431e-01
  4.18636292e-01 -1.12560177e+00  9.77369308e-01 -8.61210585e-01
  6.09930694e-01 -2.12821931e-01  9.61989760e-01  9.60168839e-01
 -1.92284942e+00 -1.46737397e-01  2.54786283e-01  8.49182665e-01
 -5.83308816e-01  2.58498937e-01  1.40937710e+00 -6.81048632e-01
 -1.33654594e-01  5.76738715e-01 -1.31306291e+00  4.20706242e-01
  7.65409768e-01  7.99188018e-03 -2.68374979e-01 -2.01308131e+00
  4.80036736e-01  2.19550395e+00 -2.23761916e+00  3.12184036e-01
 -1.28213000e+00  2.10390401e+00  1.69031382e+00  6.65970385e-01
 -2.12023783e+00 -1.80804920e+00  4.73895907e-01  6.17259562e-01
  1.14050198e+00 -1.02360165e+00  2.84994215e-01 -1.06768906e-01
 -3.97153378e-01  2.32824087e+00  1.14605105e+00 -1.07136130e+00
  5.43882072e-01 -9.97654080e-01 -2.85966539e+00  2.05255538e-01
  3.67595971e-01  1.08013821e+00 -1.18004560e+00  1.00170243e+00
  5.78904986e-01  6.10606819e-02 -3.64241265e-02 -1.62126943e-01
 -5.83081245e-02 -5.94515741e-01  1.02152273e-01 -5.96364141e-02
 -4.22975689e-01 -1.41554907e-01  3.31843495e-02 -1.04147166e-01
 -2.40107834e-01 -4.87645082e-02 -9.54031497e-02  1.55888498e-01
  1.40351486e+00  6.04839996e-03 -1.42153427e-01 -4.05889302e-02
  1.51640460e-01 -3.41348320e-01 -1.93952322e-01  4.56485301e-02
  2.97545046e-02 -2.28707477e-01  2.83492267e-01 -1.78235739e-01
  3.03043276e-02  6.09702170e-02 -2.88967520e-01  1.67809024e-01
  5.92060089e-02 -2.41562724e-04  1.17062032e-03 -5.88293895e-02
  6.18387401e-01 -5.04147187e-02 -1.12027396e-04 -2.45365500e-02
 -9.19791609e-02 -2.67980218e-01  6.36512399e-01 -4.22870249e-01
 -8.13223422e-02 -5.39865624e-03  5.26396930e-02 -4.29523177e-02
  9.84907299e-02  2.83073395e-01  2.91798189e-02  5.03156781e-02
  2.32453346e-02 -8.69601965e-02 -3.25770825e-01  1.96827099e-01
 -1.58515602e-01  1.84819475e-02  2.54340619e-02  3.25382948e-01
  4.83163223e-02 -3.94021362e-01  2.15583164e-02 -5.37355021e-02]",,
12,CCC(=O)N1CCC[C@H]1C(=O)Nc1cccc(-c2cc3ccccc3[nH]2)c1,1.6370983825410552,0,"[ 4.62491661e-01 -1.18756545e+00 -1.35550308e+00 -6.73227549e-01
 -2.39650011e-01  1.76838350e+00 -1.14412934e-01 -6.62450790e-01
 -1.23613894e-01  6.81930780e-01 -6.86617255e-01  5.66550970e-01
  1.01234066e+00 -1.82097301e-01 -1.22704625e-01  5.42661905e+00
  1.02890706e+00 -7.02069378e+00 -1.57649815e+00  7.45017231e-02
 -3.92432630e-01 -5.02864838e-01 -1.24117844e-01  1.21185493e+00
  1.03003144e+00 -5.25788212e+00 -1.07860613e+00  1.35282159e+00
 -8.04326892e-01 -4.70724106e-02  1.90954953e-01  1.36263579e-01
 -4.47578192e+00 -2.17512697e-01 -6.21330500e-01  1.43694711e+00
  3.03971827e-01  5.79381764e-01 -8.80825162e-01 -8.42527747e-01
  8.74042153e-01  2.06828880e+00  2.71798044e-01 -5.94046637e-02
  5.35075068e-02 -6.43925250e-01  1.05957377e+00 -1.49999046e+00
 -3.86123359e-01  4.79290903e-01  4.67655182e-01 -6.13795042e-01
  1.20442069e+00 -3.33652079e-01 -1.10640025e+00  4.02176410e-01
 -6.28164291e+00  1.92691815e+00 -7.25920343e+00  9.83734205e-02
 -3.53660822e-01  4.28076267e-01 -4.99419034e-01 -2.80790687e-01
  3.03540081e-01 -1.30425587e-01  1.55022785e-01 -3.75784963e-01
 -3.07782233e-01 -1.39347243e+00  2.37463176e-01 -1.62963420e-02
  3.46321166e-02  5.60235441e-01  4.56933677e-01 -2.00043954e-02
 -9.85254109e-01  4.10583615e-02 -3.31087470e-01  1.26010627e-01
  7.13008285e-01 -2.16114700e-01  1.29115814e-02  6.32723570e-02
  9.95137811e-01  1.64441675e-01  5.79688773e-02 -1.85728028e-01
  5.73330671e-02 -3.11435312e-01 -5.55283904e-01 -2.34263122e-01
 -3.56108665e-01 -5.31392619e-02 -4.36358631e-01  3.09587270e-01
  2.90557534e-01 -2.53813595e-01 -3.32708478e-01  2.40515947e-01
  9.98625278e-01  2.74725370e-02 -3.68307233e-02  4.48851325e-02
 -1.52479082e-01 -9.27736700e-01  9.77097034e-01 -2.40543962e+00
 -5.93392849e-01  8.71837139e-02 -1.19843632e-01 -1.15177393e-01
  1.20598197e+00 -5.91554224e-01 -1.69416472e-01 -7.70426631e-01
 -7.30118155e-03 -2.37271607e-01 -1.31425428e+00  3.35157216e-02
 -6.16353750e-03  3.36053312e-01 -1.74094975e-01  6.03044450e-01
 -9.42992195e-02  2.59389699e-01  1.82576120e-01 -7.75838718e-02]",,
13,CC(=O)[C@H](Sc1nnc2cc(C)c3ccccc3n12)c1ccccc1,1.7011032834453168,0,"[-1.841075   -1.0726687   0.87392735  1.1633512  -0.08916211 -1.1382189
  0.62695193 -0.4978644   1.9408326  -0.22071862  0.28115287 -1.5987144
  0.409883    0.01894537  0.5464811  -1.7503412   1.1630552  -0.01316459
  0.1919348  -0.3444541  -1.8024015  -1.3772415   0.29899526 -0.74417704
  4.0917554   0.42628217 -3.5016713  -1.4249332   2.1352954   0.9119612
 -0.8516257   2.0782948  -1.7396915   0.4130984   0.10546982  1.2577286
  1.5254025   0.798695   -0.27322143  1.0452597   0.92301726  0.8349809
  0.06179148  0.29282755  0.27351353  0.5702548  -0.4449272  -0.25808698
  0.8439617  -2.672738   -0.4799795  -0.0858415  -0.17183757 -1.7823726
 -0.42842934  0.22113019  0.61189145  3.129185   -0.17668444 -0.5260468
 -1.0994037  -0.44333375  1.337537    0.8472552   0.5963497  -0.03570993
  0.07203116  0.17139699  0.5647938   0.00547817 -0.02994276 -0.17415743
  0.4530383  -0.14557382  0.21785428 -0.2547421  -0.17844394  0.07422563
 -0.00872993 -0.09964156  1.253845   -0.06311329  0.10452349  0.11705021
  0.21608037 -0.18676582  0.11273677 -0.10625066 -0.12186643  0.2615823
 -0.16977677  0.4907265   0.3296547  -0.19527416 -0.06602544 -0.15707181
 -0.2037425   0.8051949   0.33240464  0.18104963 -0.77672887 -0.10836241
 -0.03908861  0.01104451 -0.00728483 -0.23921631  0.9791783  -0.3677864
 -0.10991005 -0.00661083 -0.36517715 -0.09311178 -0.8348459  -0.05354118
  0.08700998  0.30680862 -0.15368246 -0.30156913 -0.27802527  0.44935846
 -0.6870169   0.05471067  0.10383493 -0.37394667 -0.09804984  0.13531116
  0.69115824 -0.18258306]",,
14,CC(C)OCCC(=O)N1c2ccc([N+](=O)[O-])cc2C[C@@H]1C,0.2618429315413086,0,"[-8.74749124e-02  8.64174068e-02 -9.40344751e-01 -1.43491530e+00
 -1.07693672e-01  4.77020621e-01  4.60508734e-01 -7.11376190e-01
 -1.33227539e+00 -2.69307196e-02  5.22129357e-01  1.09354818e+00
 -7.07598448e-01  1.76705122e-01 -1.30404294e-01 -9.17721868e-01
 -3.28939736e-01 -6.00001931e-01 -3.02086800e-01 -6.60634637e-01
  1.43497896e+00  1.30288899e-02 -1.88457191e-01  8.09764206e-01
 -5.77830315e-01 -3.38144898e-01  5.21689057e-02 -2.37711579e-01
 -1.46851063e-01 -1.29963174e-01  9.86831188e-02  8.17297518e-01
 -4.24114883e-01 -5.32277644e-01  1.85120606e+00  1.56301141e+00
  2.11516190e+00  6.01813614e-01 -4.49411333e-01  2.30597317e-01
  2.13508391e+00 -1.71191907e+00 -2.05232441e-01  1.29020524e+00
 -6.94521904e-01  1.92964089e+00  1.25476778e+00  1.30565476e+00
  3.84892374e-01  1.22541726e-01  3.11744571e-01  2.76464552e-01
  1.00485682e-01 -6.55908704e-01 -8.20976138e-01 -1.31530142e+00
 -3.10835600e-01  9.16535199e-01  1.98431146e+00  7.92040706e-01
  5.89153707e-01 -6.74694598e-01  6.07526422e-01 -9.55916166e-01
  4.82521504e-01 -5.93481213e-03  1.70317501e-01  7.88297653e-01
 -9.59551096e-01 -1.09514201e+00 -1.28219426e-01 -1.84424222e-03
 -1.52764171e-01  4.32055220e-02  4.27521497e-01 -1.86246604e-01
 -2.25034654e-02  8.38320255e-02 -2.07905442e-01  3.33046436e-01
  1.37394118e+00 -2.14568079e-01  6.96798638e-02 -4.10055369e-02
  7.69892097e-01 -7.79821217e-01 -2.24594489e-01 -1.48753315e-01
 -9.69374254e-02  1.14625022e-02 -1.04639888e+00 -1.95098713e-01
  1.82909220e-02 -4.60646451e-02  4.86531824e-01 -1.00191168e-01
 -1.32577956e-01  9.07737389e-02 -9.19285655e-01 -1.34236321e-01
 -6.99458897e-01  1.55459851e-01 -1.32433802e-01 -1.86664164e-02
 -5.52377552e-02 -1.98291227e-01 -7.55297780e-01 -5.67212343e-01
 -3.42668295e-02  1.48788303e-01 -1.47515252e-01 -1.13785312e-01
 -2.25226164e-01 -1.91051573e-01 -7.65484273e-02 -6.93255305e-01
 -6.57061040e-02 -7.82467544e-01  3.20437431e-01  1.47777319e-01
 -1.89827323e-01  1.24696530e-01 -6.52398616e-02  5.64384639e-01
 -1.94100142e-02 -8.31531763e-01  4.50184643e-01 -2.04223454e-01]",,
15,COc1cccc(CNC(=O)[C@H](C)S(=O)(=O)c2ccc(C)cc2C)c1,0.7781262267823333,0,"[-1.2246951  -0.6808767   0.5786238  -0.52699566  0.01452079 -0.89793336
 -0.12222704 -0.35990927  0.401509    0.13855815  0.4719715  -0.14791688
  0.4141148   0.61228526 -0.07464361  1.8849323  -1.4823949   0.7093491
  0.20492435  0.26669732  1.3784404   0.3965739   0.16394979 -0.37837905
 -0.05145073 -0.86860156 -0.46627742 -0.56927454  1.3250887  -1.447176
 -0.0061107  -0.5624619   0.20141959  0.0310025   1.0897605   0.3469394
  0.29254225  0.02047819  1.7158194  -0.02700824  1.5495318   1.0337856
  0.8686899  -0.50328827  0.7050344   0.73210883  0.83811885 -0.02846396
 -1.2563274  -1.3236102  -2.1470153  -0.6378271   0.09151417 -0.31596074
  0.7828509  -0.14069995  1.3729557  -1.3744146   0.53326577  0.17506003
  0.0066331  -0.59623057  1.0443513   0.25426656  0.00811581  0.03456002
  0.03644745  0.34548342 -0.78045917 -0.7921215   0.04604293 -0.02611808
 -0.63990355 -0.11596108 -0.2771855   0.00658797 -0.73398584 -0.2364647
  0.01203094 -0.3941565   0.9073533  -0.06105307 -0.23872034 -0.08410349
 -1.0948129  -0.39079434  0.4232244  -0.11986054 -0.27381983 -0.58242136
  0.04921815  0.59638166  0.24479257  0.00453341 -0.35589594  0.14006226
 -0.06019807  0.25465378  0.6689169   0.240301   -0.06039056 -0.02880718
 -0.13719246  0.15841761  0.10447133 -1.7301958   0.30969867  0.6518934
 -0.01246314 -0.0828447   0.10580802  0.00935246 -0.36813867  0.19552562
  0.04627449  0.87896216  0.15775566 -0.5107249  -0.13278773 -1.1234052
  0.4669575  -0.06854691  0.0154701  -0.08985978 -0.04968093  0.1148465
  0.06544259  0.15929013]",,
16,CC[NH+]1CCc2c(sc3c2C(O)=N[C@@H](c2ccc(-c4ccccc4[N+](=O)[O-])o2)N3)C1,-1.9566404227201701,0,"[-4.84258890e-01  2.72568911e-01 -8.60421896e-01  2.05638719e+00
 -4.19318438e-01  2.56334352e+00 -3.51713002e-02  1.46836507e+00
  1.24607027e-01  6.99176192e-01 -2.60568261e+00 -3.08082700e-01
 -1.66576719e+00 -8.33031654e-01  1.50086212e+00  1.42161369e-01
  1.04683423e+00  6.20060861e-02  1.24317074e+00  9.38669443e-01
 -1.57738698e+00  8.97482574e-01  5.70611238e-01  1.24196863e+00
  3.41974854e-01  1.97433805e+00 -2.56038713e+00 -3.03765416e-01
  8.59026313e-02  1.18364906e+00 -1.18440390e+00 -1.71987844e+00
  3.56397510e-01 -4.52643454e-01 -7.13677168e-01  1.04632080e+00
  9.60719943e-01  6.83974862e-01  1.75486934e+00 -1.16495013e-01
 -1.73901367e+00 -9.71807957e-01 -8.65725398e-01 -2.35286206e-01
 -8.03345084e-01 -3.63245040e-01  7.97603309e-01  2.94377029e-01
 -1.91466093e-01 -1.16228747e+00 -2.11874676e+00 -1.66170192e+00
  1.17195606e-01 -1.09112358e+00 -7.41809607e-02 -2.41328999e-01
  1.71258533e+00  1.01214039e+00  2.41381824e-01 -6.54371381e-01
  1.07051253e+00  1.03721905e+00 -1.53080630e+00 -4.06296074e-01
  1.22196555e+00 -2.03819126e-01 -1.36305243e-01 -3.22246730e-01
  7.62763143e-01 -1.07192361e+00  1.88591883e-01 -1.78982675e-01
  6.78608060e-01  2.22182721e-01 -6.72799110e-01  3.56208719e-02
  2.64108032e-01 -1.31352782e-01  3.48232388e-01 -7.78265893e-02
  1.35062230e+00  1.84773654e-02  9.35186446e-02 -1.26844645e-02
 -1.07738614e-01  1.65163577e-01  1.31601214e+00 -2.58984894e-01
  2.25359201e-03  3.74153942e-01 -3.72466147e-01  4.16014284e-01
 -3.23491484e-01 -2.17351407e-01  5.96587837e-01 -1.63903669e-01
 -1.31341621e-01  7.95655400e-02  1.01772547e+00  3.74409497e-01
  8.15120712e-02 -1.96890775e-02  1.92615271e-01 -8.73203129e-02
  6.00220338e-02  7.59766102e-01  8.47361147e-01  7.25132465e-01
 -2.71721601e-01 -1.54161692e-01 -3.11908722e-01  1.84985697e-01
  5.95728576e-01 -2.14262217e-01  2.08663553e-01  8.20190907e-01
 -7.11789727e-02 -1.13540769e-01 -1.65811181e-01 -9.40405011e-01
  7.40557551e-01  4.82773781e-02 -2.48490691e-01 -1.33793592e-01
 -2.86414832e-01  9.71503675e-01  8.80662322e-01  3.94559413e-01]",,
17,O=C1CCCC[C@H]1[C@@H]1CCCCN1C(=O)[C@@H]1CCCO1,-0.6961505315003529,0,"[-5.93065321e-02 -2.48521209e-01  3.82560164e-01  1.68473220e+00
 -8.67943466e-02 -8.20404291e-03 -1.37268245e-01  1.36649644e+00
  8.34569097e-01 -1.59769464e+00  7.80387640e-01  1.99588704e+00
 -7.06643015e-02 -2.88804561e-01  1.83645344e+00 -2.36208692e-01
 -7.13629901e-01  6.89446211e-01  7.87616968e-02 -1.40798831e+00
 -3.20016325e-01 -9.64951515e-01  7.65198588e-01 -7.47127831e-01
  1.80133611e-01  1.95396692e-01  1.22884440e+00 -7.40951002e-01
  1.70886517e-02 -9.80039656e-01  1.88865042e+00 -1.55572319e+00
  6.00377142e-01 -4.99038994e-01  6.46283388e-01 -7.70149827e-01
 -1.19102705e+00 -7.11073875e-01  7.37198293e-01 -6.46508515e-01
 -1.87864631e-01 -2.11158216e-01 -1.76369441e+00  1.30376482e+00
 -4.23536301e-01 -1.38288558e-01 -8.17621768e-01  1.19702987e-01
 -2.14941695e-01  5.06644487e-01 -4.44020480e-02 -7.11370468e-01
  7.04769552e-01  5.65178216e-01 -8.65467429e-01 -9.13165689e-01
  8.36829662e-01  1.19492722e+00 -4.13880706e-01 -1.23863041e-01
 -1.49036646e+00  2.74500847e-01 -2.24922419e-01 -2.46337605e+00
  2.07382202e-01  2.99666196e-01  1.92789733e-03 -3.44729304e-01
  4.54097152e-01  6.78415358e-01  1.01489067e-01 -1.30164534e-01
 -4.83903259e-01 -4.63021845e-01 -2.33273685e-01 -2.14915462e-02
  2.51286864e-01 -2.75857836e-01  5.33395559e-02 -3.43431830e-02
  9.99636650e-01  7.85489157e-02 -3.07500530e-02 -1.72464699e-01
  1.02170873e+00 -2.96491802e-01  2.20497340e-01  2.48263609e-02
  1.29133672e-01 -7.14267731e-01 -2.79035997e+00  2.36941651e-02
  2.81077623e-01  8.00635293e-02  7.17601955e-01  6.67773187e-04
 -1.18697539e-01 -1.13843374e-01  4.68442440e-01 -8.51958804e-03
  5.69659948e-01  4.04573232e-02  1.07873410e-01  5.88816591e-02
 -4.38059494e-02  6.18543923e-01  1.07114196e+00 -1.83771086e+00
 -5.32321557e-02 -8.78423825e-03  5.67377806e-02  8.73752981e-02
 -1.42926252e+00  1.97751403e-01  2.71800935e-01  4.58909810e-01
  1.60335571e-01 -5.34472346e-01 -1.34521997e+00  7.87977278e-02
  7.13452399e-01 -4.62070182e-02  1.92495182e-01  1.78500295e-01
  8.30750763e-02 -6.63940787e-01  4.56028640e-01 -1.70285583e-01]",,
18,Cc1ccc(S(=O)(=O)/N=C(\[O-])NN2CCC(C)(C)CC2)cc1,-1.1730265334385959,0,"[-0.7687548  -0.54093915  0.66955256  0.6047331  -0.28398818 -2.1944406
  0.4190205  -3.0968308   1.7212238   0.5988908  -1.0666165  -0.583465
 -0.5641474  -0.02726495 -1.0527148   1.6447086  -0.24936932  0.44517696
  0.5570626  -0.4239049  -1.6359565  -0.37382478 -0.495013   -1.0261679
  0.23912612 -0.5466559  -0.38327545 -0.8059779   0.39108813  0.76948714
  1.2057765   0.0897107  -0.5366756  -0.12169898  1.6931705   1.189237
  0.68983626 -1.7493354  -0.14081216 -0.16113669 -0.34442064 -0.5995295
  0.25310916 -2.2046463   1.6214333   0.5956525  -0.5992859   2.1940057
 -0.46102875 -0.67313826 -0.55348676 -1.2334236  -1.2323056  -1.1109662
  0.3479922   0.9532344   0.07869387  2.151425    0.48497915 -0.5244465
 -0.39540708  0.08937925 -0.50871205  2.3800225  -0.04353528  0.05116105
 -0.1295329   0.29474235  0.09213535 -0.8832368  -0.06525239 -0.07968222
  0.0035291  -0.29002196 -0.32907957  0.01665213 -0.4437893   0.16565827
  0.27160567 -0.2844578   1.2951317  -0.01367737 -0.13753332 -0.11601066
 -0.838226   -0.17026351 -1.4363106  -0.14570826 -0.04536785 -0.14922142
  0.38371065 -0.04950154 -0.09640843  0.06569218 -1.6019158   0.02334477
 -0.62954617  0.3909843   0.6407674   0.08496056  0.47749543  0.02107755
  0.09423766 -0.15448797  0.00784734  0.27772626  0.01377773  1.4275578
  0.41360676  0.09806083  0.24001956  0.00948301 -0.3571568   0.39943066
  0.32925293  0.4524761  -0.08500011 -0.19495863 -0.09349084 -0.19443987
 -0.7741761  -0.16709837  0.3207992   0.10478811  0.02099693  0.08205246
  0.7261027   0.0326413 ]",,
19,Cc1cc(C(=O)N2CCC[C@H]2C(=O)[O-])c2c(C)noc2n1,-2.056525626239829,0,"[-0.21527445 -0.04076654 -0.3068013  -0.38146573  0.11343836 -0.42593372
  0.01546247 -0.6824739  -1.3330153  -1.2129067   0.3774021   0.8119022
 -0.14651853  0.4841262   1.0110631   1.3355525  -0.3664087  -1.0549535
 -0.26714444 -0.8389734  -0.63280004 -0.8765569  -0.21189451 -0.44657993
  0.31400752  0.26942325  1.9418843   0.61442214 -0.8935134   0.19077013
 -0.51314664 -0.9529333   0.3107775  -0.6927242  -0.24571821  0.08383027
  0.36654022 -0.9219671   1.0336964  -0.5108057  -1.2253146  -0.6631358
  0.4421214  -0.12842718 -1.0141015   0.5742355  -1.4680964  -1.3875471
 -0.23095459 -0.92615813 -0.29406512 -0.71776736  0.14520144 -1.0062981
 -0.27591017 -0.5606847   0.535222    1.9228411  -1.1452149   0.18853602
  0.48604488 -0.10284548  2.1478713  -1.369323    2.3312783   0.34157822
  0.05455346 -0.04955333 -0.20133525 -1.0749114   0.12712406  0.23663063
  0.40958965 -0.02851595  0.06649604  0.43082848  0.09573971  0.14338621
 -0.20259053 -0.2938634   1.2772565  -0.10521546  0.20394616 -0.25772572
  0.4643086   0.06217065 -0.24642369 -0.02727071  0.45806426  0.47992685
 -1.7598591   0.06066795 -0.05566883  0.08346757 -0.22177605  0.01039928
  0.24204212 -0.1833376  -0.2759949  -0.02516565 -1.7453113   0.27589676
  0.04017077 -0.26251817  0.03254583 -0.44865143 -1.1892278  -0.8276374
 -1.0445707  -0.02474929  0.16346964 -0.00706529 -0.11464185  1.2193978
 -0.28272384 -0.1902895   1.0478113   2.061526    1.061211   -0.1304571
  0.66948605 -0.02580139 -0.10315413 -0.0555311  -0.02067441  0.29933688
 -0.17851448  0.08938881]",,
20,Cc1ccc([C@H]2CN(CCN3C(=O)c4ccccc4C3=O)CCO2)c(C)c1,0.6478317152307478,0,"[ 8.34050894e-01 -1.63742959e-01  1.21662235e+00 -1.18766093e+00
 -2.17915326e-02  1.85848308e+00  3.85183364e-01  1.24574542e+00
 -3.95761251e-01  5.37846684e-02  4.47329670e-01  8.97830844e-01
 -1.13131523e-01  1.90588713e-01  1.05143905e+00  7.12338209e-01
 -1.75838023e-02 -3.77568156e-01  2.56361961e-02 -1.94935799e-01
  1.89642286e+00 -9.41781640e-01 -3.90869617e-01 -1.80354285e+00
  9.69874859e-02 -2.33574554e-01 -1.43833303e+00 -5.31337023e-01
  5.40869057e-01  8.13168883e-01 -9.45507288e-01  5.29604480e-02
 -3.04198265e-02  5.10803342e-01 -2.68092573e-01 -4.54534590e-01
 -4.42153215e-01  9.79886174e-01 -1.80249214e-02  1.16812199e-01
  2.90228277e-02 -4.14800525e-01  4.68599647e-01 -2.21059769e-01
  8.47786605e-01  5.56573570e-01 -1.00914359e-01 -8.70939255e-01
  2.88688064e-01  1.50052118e+00  1.99944293e+00 -5.34154892e-01
  3.91046107e-01  3.10139924e-01 -2.88583374e+00  9.46123660e-01
  2.07846212e+00 -2.49018431e-01 -3.12540627e+00 -7.54057884e-01
 -4.39443797e-01 -1.87487319e-01  1.68834186e+00 -9.02943611e-01
  9.05557871e-01 -1.23358950e-01 -1.30465060e-01 -4.59234595e-01
 -5.74338436e-01  2.14966312e-01 -6.60831109e-03 -1.06720865e-01
 -1.29841506e+00  4.46187854e-02 -6.56460106e-01  1.67719230e-01
 -6.35121047e-01 -1.87904507e-01 -1.60999268e-01  2.94888020e-01
  1.52930903e+00  1.09024197e-01 -1.37986466e-01 -1.52415782e-01
 -1.11819422e+00 -1.03235021e-01  8.19397092e-01 -2.28416286e-02
  1.63064390e-01  2.96187401e-03  8.44523966e-01  2.97386140e-01
  4.89066541e-02  1.69913709e-01 -4.88914400e-02 -1.40116706e-01
  3.87870669e-01 -6.07131124e-01  3.77938092e-01 -3.02082896e-02
  7.05957294e-01 -1.15144134e-01 -6.81749061e-02  2.28992388e-01
  1.83220524e-02  1.44942760e-01  3.79568577e-01  7.58542895e-01
 -1.37493759e-01 -6.19005673e-02  4.73601520e-01 -7.95066357e-03
 -9.38047826e-01  4.66482908e-01 -9.28319544e-02  3.28226268e-01
  3.94953340e-01  4.31408405e-01 -4.16626751e-01  4.09068204e-02
 -1.68966919e-01 -2.18806401e-01 -5.87838590e-02 -1.19644552e-01
  1.31984830e-01  3.32686126e-01 -2.74088562e-01  2.29205191e-01]",,
21,C[C@H]([NH2+]CC(C)(C)S(C)(=O)=O)c1ccc(F)c(F)c1,-2.0631091696862156,0,"[ 7.68391073e-01 -7.19142437e-01  6.47366285e-01  1.24211073e+00
 -1.85337096e-01  6.56139553e-01 -6.30934954e-01 -1.57574558e+00
 -2.80040026e-01 -2.50150859e-01  2.89329290e-01 -7.48894572e-01
 -3.04238349e-01  2.62715626e+00 -1.87659049e+00  3.83268416e-01
 -3.61412168e-01 -4.75528896e-01 -7.02534795e-01  2.61024356e-01
  7.39870489e-01  9.49702382e-01  1.44212997e+00 -5.19198775e-01
  5.10711074e-01 -4.41779673e-01 -2.14262128e-01 -1.34800375e+00
  1.02265537e+00  4.74036485e-01 -8.74368310e-01  4.24046695e-01
  4.94318724e-01  8.03790092e-02  3.05670202e-01 -2.55777895e-01
  3.70971709e-01  2.59584159e-01  1.56457400e+00 -1.18902683e+00
  2.26127815e+00 -4.39303011e-01  1.75537741e+00 -8.00175071e-01
 -1.53773546e+00  2.21087241e+00 -1.66829062e+00 -1.80022806e-01
 -3.90303761e-01 -2.11546087e+00  3.21783006e-01  2.84338951e+00
  5.44610441e-01 -1.54936862e+00 -9.80616331e-01 -4.26074326e-01
 -5.24486363e-01 -2.06016541e-01  1.81497848e+00  6.41254365e-01
  5.28685570e-01 -1.27639651e+00 -2.82268763e-01  4.87433791e-01
 -6.52885795e-01  1.74176693e-01  9.69000757e-02 -6.08526707e-01
  1.49191892e+00 -1.56699881e-01 -3.10566649e-03  1.31483138e-01
  5.02203345e-01 -2.08184168e-01  6.82209611e-01 -2.00659752e-01
  1.13767505e+00 -1.02901973e-01  6.74242139e-01 -1.68708414e-01
  1.61730242e+00 -3.92819941e-03  1.79055825e-01 -6.94532543e-02
  4.60691631e-01  2.54097968e-01 -7.28090405e-02 -9.40041384e-04
  1.28564700e-01 -8.04491639e-01  2.81278938e-01 -3.84876490e-01
 -1.91240579e-01  5.31341806e-02 -6.75518155e-01  1.18597865e-01
 -2.02629507e-01  3.97097588e-01  2.80027032e-01  7.11842328e-02
  4.67681885e-02  2.24024385e-01  8.75196308e-02 -9.46926177e-02
 -4.22580242e-02 -9.10655782e-02 -2.72143334e-02  1.49788469e-01
  7.93952346e-02 -2.61595398e-02 -4.27584648e-01  7.62180891e-03
 -3.56619775e-01 -6.85310066e-01  8.24069530e-02 -2.92203963e-01
  3.10165793e-01  3.81931424e-01 -5.29250622e-01  7.13100374e-01
 -5.64494610e-01 -3.80492657e-02  2.88922012e-01 -5.41924760e-02
 -6.63801134e-02 -1.15373880e-02  2.93014407e-01 -1.09936744e-02]",,
